latitude,longitude,depth,magnitude,exponent
-10.28,-78.62,50,5.9,24
31.25,55.73,15,5.09,23
43.3,138.9,15,5.69,24
-54.95,1.09,15,6.09,25
-14.85,-177.61,370.4,5.36,24
-1.43,127.16,15,6.02,25
31,130.45,175.9,6.66,26
-53.48,-118.31,15,5.52,24
42.57,144.62,87.8,5.31,24
-52.91,-118.55,15,5.55,24
39.85,23.19,10,5.77,24
23.8,65.72,30,5.3,24
51.19,-179.21,34.1,6.65,26
-0.18,125.29,41.8,5.5,24
-20.96,168.06,15,5.32,24
41.29,46.56,23.5,5.47,24
23.71,143.2,22.3,6.54,25
23.82,143.35,15.7,5.98,25
-1.36,139.38,15,5.71,24
17.77,-62,31.2,5.52,24
-45.2,-81,15,6.45,25
11.28,57.25,15,5.93,24
12.43,-87.19,40.3,6.5,25
-0.73,146.34,15,5.79,24
34.71,132.61,15,5.64,24
19.17,121.13,19.6,5.57,24
40.48,63.13,10,5.58,24
60.15,160.3,15,4.81,23
50.75,158.14,35,5.58,24
6.26,93.79,33,5.13,23
-23.7,-68.05,128.7,5.59,24
29.45,141.49,66.6,5.4,24
-6.1,113.88,533.1,5.88,24
4.43,126.68,78,5.23,23
-15.29,-173.56,40,6.08,25
49.1,-130.26,10.8,6.29,25
-5.75,102.12,15,5.48,24
38.02,142.07,37.7,7.62,27
-13.33,-111.54,15,5.73,24
38.3,142.61,25.5,6.36,25
8.23,122.37,29.5,6.95,26
8.28,122.37,17.7,6.6,25
43.37,135.43,381.6,5.75,24
5.8,-82.78,15,6.14,25
-7.43,129.07,172,5.83,24
37.62,142.1,50.7,5.64,24
38.14,143.64,15,5.76,24
7.65,126.46,139.1,5.94,25
-36.07,-101.11,15,5.62,24
-17.25,-172.1,11,6.95,26
-22.83,-179.83,520.5,5.66,24
40.73,23.13,15,5.29,24
39.6,23.58,10,6.22,25
37.96,142.17,44.8,5.89,24
47.98,149.01,402,6.48,25
8.25,127.3,15,5.58,24
1.26,-27.52,15,5.69,24
-15.35,166.99,119.1,5.21,23
-5.49,102.05,15,6.4,25
-17.02,-174.22,163.7,5.72,24
-56.08,147.08,15,5.82,24
-17.29,-172.29,15,5.6,24
37.18,143.13,15,5.74,24
-35.45,-105.18,15,5.89,24
13.87,120.66,168.1,5.55,24
-27.2,-69.92,119.7,5.13,23
-20.28,167.64,15,5.44,24
-56.9,-27.27,84.8,5.32,24
9.55,-78.59,58.6,5.78,24
-15.38,-175.56,15,6.51,25
-62.97,169.51,15,5.72,24
32.33,131.36,120.7,5.8,24
18.05,-100.74,60.2,5.55,24
0.57,126.21,41,5.96,25
-17.1,-172.52,15,5.66,24
-15.59,178.82,15,5.69,24
48.27,150.18,343.7,5.01,23
52.36,-132.51,15,5.35,24
-7.52,-71.73,628.1,5.76,24
52.48,-168.37,16.4,5.81,24
33.27,141.7,23.8,5.11,23
41.63,142.96,48.3,5.56,24
-6.96,143.77,15,5.52,24
-23.51,-179.87,547.4,5.47,24
-14.88,-176.15,322,6.5,25
2.17,-98.41,15,5.42,24
30.39,137.34,497.8,5.55,24
-6.66,153.07,15,5.42,24
56.3,-151.21,15,5.75,24
12.02,-86.77,90,5.88,24
50.76,174.93,15,5.28,24
-5.77,146.14,66.3,5.32,24
-6.98,147.01,37.1,5.3,24
-4.3,152.79,15,6.21,25
22.01,121.6,28.9,7.23,26
26.49,-89.17,15,4.96,23
-6.28,151.42,15,5.85,24
-20.73,172.84,17.9,6.37,25
-15.88,-172.85,15,6.01,25
-18.82,168.93,199.7,5.48,24
-9.91,122.46,59.6,5.28,24
35.68,81.78,10,5.49,24
-15.1,-173.4,15,5.74,24
-1.91,138.76,15,5.47,24
20.26,100.51,15,5.21,23
7.29,-78,15,5.53,24
-0.78,84.29,42.8,5.84,24
52.45,96.96,10,5.64,24
-15.96,166.86,120.3,5.72,24
-26.54,-70.4,69.3,6.83,26
-0.36,131.69,15,6.37,25
19.88,120.59,19,5.45,24
-3.55,68.97,15,5.35,24
-8.09,118.96,161.2,5.11,23
-3.77,151.22,15,6.14,25
-60.84,-56.37,15,6.04,25
-3.67,151.93,248.7,5.92,24
-4.14,102.2,77.6,5.6,24
36.59,71.08,216.9,5.28,24
7.31,-72.03,50.7,5.15,23
-12.66,166.19,58.1,6.23,25
-15.1,-176.3,315.9,5.52,24
-20.6,68.68,15,5.09,23
15.55,147.06,15,5.62,24
-15.48,166.37,15,5.68,24
23.42,121.41,15,5.44,24
-55.22,-26.57,15,5.54,24
-35.44,-17.24,15,6.31,25
-16.59,175.55,15,5.67,24
-44.56,37.68,15,5.42,24
-17.9,-178.42,593.5,5.48,24
33.74,-120.08,10.1,5.78,24
-13.89,65.97,15,5.35,24
-60.31,-26.22,15,5.66,24
49.66,156.32,77.8,5.72,24
-8.08,146.83,139.4,5.92,24
-29.28,-12.58,15,5.29,24
-30.87,-177.73,46,6.71,26
19.74,144.31,488.9,5.61,24
-22.06,-179.76,607.5,5.73,24
-21.37,-173.94,15,5.95,25
13.49,-91.55,71.1,6.2,25
59.6,-153.37,127.3,6.08,25
16.38,120.34,15,5.32,24
-31.79,-68.11,25,5.31,24
-47.58,32.46,15,6.43,25
10.26,-85.15,35.6,6.95,26
51.8,176.32,44.2,5.27,23
-16.01,167.27,130.4,5.25,23
-47.09,32.78,15,5.55,24
-49.38,162.99,15,5.49,24
24.09,124.78,35.9,5.11,23
-15.89,167.12,126.4,5.29,24
-6.13,147.04,65,5.62,24
27.41,101.04,10,5.32,24
-17.37,167.43,22.7,6.14,25
-30.74,-178.13,38.8,5.47,24
-7.45,156.75,30,6.35,25
-52.88,11.33,15,5.64,24
24.61,121.73,89.3,6.27,25
43.65,38.04,15,5.7,24
48.01,9.31,15,5.17,23
48.94,154.76,117.6,5.32,24
-20.46,168.53,23.3,6.28,25
-29.05,-176.92,15,5.68,24
-13.46,166.82,202.3,6.69,26
3.91,126.31,35,5.53,24
18.42,145.47,193,5.37,24
-56.29,-27.43,15,5.46,24
-26.54,67.88,15,5.54,24
23.2,101.03,10,5.32,24
23.73,121.54,15,5.53,24
13.45,-91.58,71.3,6.08,25
24.41,124.77,15,5.97,25
29.61,129.4,142.7,5.23,23
-4.93,-105.22,15,6.04,25
26.35,141.75,15,5.35,24
10.96,126.6,50.4,5.25,23
48.05,154.78,47.2,6,25
33.37,57.02,11,7.35,27
-25.47,-178.22,235.2,5.8,24
-63.15,-157.44,15,5.52,24
-5.68,153.74,42.1,5.23,23
-37.36,176.64,183.1,5.22,23
-13.92,167.2,206.7,6.71,26
-22.37,69.48,15,5.13,23
-22.1,169.53,15,5.62,24
-13.52,166.66,207.5,5.18,23
1.03,120.43,20,5.63,24
12.4,143.15,94.9,5.83,24
51.14,160.34,15,5.13,23
-19.09,168.43,144.3,5.44,24
18.21,-102.12,76.3,5.6,24
16.64,95.94,10,5.74,24
-22.91,-179.15,467.3,5.17,23
6.59,123.63,23,5.81,24
45.24,26.43,154.4,5.05,23
46.06,151.52,98.9,5.48,24
37.39,-119.49,10.1,5.46,24
51.04,173.05,15,5.47,24
-10.25,118.99,20.7,5.27,24
-19.99,-177.88,522.7,5.61,24
39.48,74.29,10,5.96,25
35.95,137.35,257.6,5.42,24
-6.79,147.48,94.8,5.6,24
33.12,140.97,40.3,5.67,24
-15.09,66.86,15,5.35,24
-8.83,67.28,15,5.66,24
-7.19,112.15,178.6,5.42,24
-5.07,152.47,15,5.6,24
-5.76,147.96,161.6,5.75,24
-42.22,-83.31,15,5.19,23
45.06,93.79,15,5.03,23
-17.7,-178.99,568.8,5.69,24
-20.9,-178.36,547,5.42,24
41.05,143.7,15,5.4,24
-13.69,166.88,200.3,5.46,24
-21.55,-177.81,396.8,5.33,24
16.95,146.14,99.1,5.29,24
-3.49,150.68,15,5.61,24
-4.66,152.14,146.3,5.35,24
41.31,135.41,380.9,5.43,24
15.38,-104.62,15,5.62,24
36.41,70.7,181.9,5.59,24
17.74,146.92,29.8,5.32,24
15.09,96.86,15,5.33,24
-20.65,-178.97,601.6,5.44,24
-21.86,-66.03,299.6,5.78,24
50,156.28,139.5,5.41,24
42.68,143.87,82,5.1,23
-5.82,152.57,29.4,5.54,24
-0.08,124.88,45.1,5.41,24
13.54,-91.69,25,6.27,25
6.68,123.66,564.5,5.36,24
-27.67,-176.2,15,5.8,24
39.34,72.16,15,6.59,25
39.17,71.73,15,5.53,24
39.9,72.72,15,5.32,24
-57.8,-24.58,21.4,5.77,24
20.6,146.18,15,5.27,24
37.43,49.11,15,6.32,25
-11.16,161.82,33.3,6.98,26
-10.95,162.03,15,5.82,24
8.27,-38.69,15,5.43,24
-10.94,162.09,40,7.01,26
42.06,143.4,45.8,5.39,24
11.64,42.67,15,5.89,24
-11.32,162.12,15,6.22,25
39.39,72.2,10,5.24,23
11.66,42.67,15,5.78,24
-28.6,62.02,15,5.55,24
-10.69,161.33,15,6.04,25
-10.53,161.27,64.4,5.24,23
-54.17,-1.84,15,5.8,24
20.18,-76.6,15,5.13,23
-15.87,-173.26,76.2,5.32,24
47.78,146.3,15,5.43,24
-3.21,135.19,37.4,5.42,24
40.31,-29.56,15,5.42,24
-4.36,127.56,278.1,5.23,23
-16.73,-176.9,410.2,5.78,24
-30.18,-177.88,46.5,5.39,24
-7.38,155.02,33,5.46,24
52.76,172.47,37.7,5.48,24
1.3,126.47,68.9,5.37,24
8.02,126.45,15,5.29,24
-26.55,-177.95,190.5,5.65,24
-28.07,-176.49,15,5.68,24
27.81,-111.67,15,5.57,24
-57.76,-25.16,16.4,5.68,24
-54.2,-132.68,15,5.82,24
-11.2,162.13,23.6,6.16,25
-15.62,167.98,33.2,5.49,24
30.57,-114.73,15,5.36,24
16.22,-96.56,16.1,7.75,27
50.86,159.08,38.8,5.41,24
-10.35,161.47,47.4,5.83,24
8.52,122.72,15,5.68,24
-4.76,152.31,15,5.83,24
-59.75,-27.1,32,5.4,24
13.07,-90.32,29.4,6.11,25
44.74,145.82,181,7.81,27
45.14,150.36,20.1,6.09,25
28.59,66.05,33,5.09,23
-4.66,129.92,15,5.72,24
26.17,-110.45,15,5.31,24
-0.44,124.28,51.8,5.28,24
16.21,-99.43,15,5.55,24
-7.07,118.13,488.1,5.99,25
6.98,123.14,28.8,6.85,26
31.85,49.36,15,6.13,25
0.54,126.18,35.6,6.12,25
52.27,175.15,35.7,5.79,24
12.83,-88.91,46.4,5.57,24
4.14,95.28,58.3,5.75,24
18.45,145.42,200.9,5.69,24
-54.47,2.12,10,6.57,25
-35.35,-106,15,5.44,24
11.58,-88.02,25,5.76,24
3.57,127.23,15,5.49,24
-21.98,-179.45,612.8,5.85,24
-36.4,-72.57,50,5.84,24
11.79,42.91,15,5.75,24
-11.22,162.65,15,6.4,25
-8.54,121.48,15,6.1,25
32.09,141.69,15,5.82,24
23.19,122.63,20.7,7,26
-20.18,-70.86,39.5,5.24,23
64.12,-157.27,33,4.94,23
10.41,-103.8,15,6.58,25
11.74,141.19,51.9,5.4,24
-56.76,-142.46,15,5.7,24
41.11,13.58,387.7,5.86,24
-5.73,154.03,125.3,5.56,24
15.59,-96.34,15,5.4,24
-21.2,-173.9,15,5.39,24
-60.03,-25.64,50,5.45,24
20.51,93.59,95,5.31,24
-8.91,-75.44,43.6,5.7,24
17.83,-102.7,32,5.23,23
-22.98,-175.55,15,5.78,24
-4.74,152.97,80.5,5.55,24
-28.14,-176.48,15,5.69,24
-4.01,135.77,22.1,5.54,24
26.75,61.23,15,5.96,25
15.37,-96.17,30.5,5.23,23
16.85,-93.42,161.5,5.87,24
26.75,61.31,15,6.09,25
-4.56,100.76,30,6.23,25
13.47,-91.43,64.1,6.1,25
35.62,-17.16,15,5.36,24
-24.17,-67.95,137,5.27,24
-35.22,-15.74,15,6.04,25
11.32,140.93,30.8,5.2,23
-22.49,-179.39,488,5.36,24
29.08,139.6,363.9,5,23
6.85,-73.21,157.4,5.07,23
52.47,-167.66,35.2,5.51,24
34.19,59.41,15,6.49,25
-45.82,95.77,15,6.25,25
-9.94,161.34,74.2,5.39,24
13.04,146.8,15,5.52,24
13.33,146.48,15,5.54,24
41.19,143.46,15,5.35,24
19.1,-64.64,21.7,5.28,24
51.44,174.72,34,5.14,23
-6.16,155.54,148.7,5.27,24
-30.13,-176.91,21.3,6.36,25
52.26,-176.29,152.4,5.27,24
59.83,-152.48,124.3,5.66,24
50.38,148.63,587.6,5.63,24
-7.76,119.94,557.1,5.28,24
17.23,-100.21,33.3,6.57,25
17.17,-100.81,19.9,5.77,24
17.22,-100.9,18.8,5.52,24
-30.64,-177.65,39.9,5.33,24
-18.54,168.21,18.6,6.28,25
54.53,-161.24,47,6.11,25
11.42,-43.9,15,5.93,24
-24.24,179.81,509.4,5.43,24
42.92,130.95,575.2,5.83,24
-0.21,126.21,15,6.02,25
-25.41,-177.03,82.6,5.5,24
36.69,71.79,141.6,5.07,23
5.13,127.29,128.7,6.37,25
-56.35,-27,102.6,5.44,24
10.41,-40.62,15,5.74,24
-21.14,173.52,15,5.58,24
5.33,124.66,38.5,5.9,24
6.13,126.24,142.5,6.22,25
12.03,-43.9,15,5.3,24
55.44,-157.53,21.2,6.57,25
32.99,57.31,15,5.52,24
-15.87,167.17,126.8,6.05,25
-13.91,166.59,53.9,6.33,25
-16.88,-72.48,34.3,7.13,26
-17.05,-72.38,55,5.55,24
1.78,125.09,97.3,5.34,24
-6.91,116.03,15,5.34,24
-43.43,41.85,15,6.39,25
-21,-178.08,378.1,5.3,24
5.55,124.51,15,5.55,24
39.77,144.12,14.8,6.3,25
40.05,144.21,15,5.37,24
19.73,-99.98,15,5.42,24
0.18,-17.59,15,6.05,25
28.16,-112.84,15,5.31,24
-1.14,131.2,15,5.38,24
12.58,124.57,15,5.82,24
-8.25,156.36,15,5.38,24
-14.95,166.98,109.3,5.51,24
-34.8,-178.07,15,5.25,23
17.12,-100.92,31.9,5.73,24
60.5,-141.39,18.8,7.45,27
0.59,-80.46,18.3,5.68,24
60.37,-140.7,15,5.09,23
-3.4,143.19,15,5.63,24
-16.51,177.23,15,5.64,24
-5.66,145.35,110.3,5.29,24
0.89,120.45,20,6.35,25
-9.59,147.82,32.8,6.28,25
7.82,59.8,15,5.07,23
51.63,-173.53,32,5.18,23
37.01,141.68,41.6,5.39,24
7.03,-73.32,157.7,5.71,24
-56.13,-122.65,15,5.96,25
-39.07,46.33,15,5.83,24
49.77,-130.57,10.1,5.41,24
49.43,-130.62,10.1,5.66,24
74.75,8.57,15,4.98,23
17.78,-101.37,26.7,7.42,27
18.87,-68.69,92.7,5,23
23.24,101.61,10,6.03,25
34.34,-117.03,10.1,5.51,24
-12.31,165.9,15,5.69,24
4.88,96.14,15,5.85,24
19.93,121.3,15,5.62,24
-2.84,68.13,15,5.63,24
17.43,-100.77,21,5.62,24
-18.08,-172.67,15,5.48,24
-18.2,-172.86,15,5.4,24
-36.63,78.66,15,6.08,25
-35.79,-71.42,122.7,5.38,24
-7.57,154.35,15,5.38,24
9.75,126.5,20,5.48,24
-15.43,-173.95,97.9,5.45,24
26.64,-110.99,15,5.57,24
17.89,-68.97,73,6.65,26
-42.46,171.54,59,5.05,23
-4.58,154.19,393,5.08,23
-21.74,-179.12,574.5,5.38,24
30.49,49.48,15,5.18,23
-24.09,178.19,568.6,5.87,24
41.93,83.69,15,5.58,24
32.61,97.75,12,5.77,24
-5.49,151.93,29.6,5.54,24
-56.15,-27.26,125.6,5.25,23
-4.23,131.22,25,5.64,24
29.03,142.38,15,5.74,24
-5.6,129.73,35.5,5.67,24
6.94,123.29,15,5.29,24
19.43,123.57,15,5.45,24
-30.63,59.83,15,4.88,23
41.92,77.74,19,5.33,24
41.46,-128.15,10.1,5.61,24
41.25,19.27,15,5.38,24
3.13,127.32,40.6,6.96,26
-18.02,-178.26,622.8,5.74,24
-19.68,-11.73,15,5.64,24
10.32,122.69,52,5.61,24
-35.56,-106.58,15,5.91,24
-35.97,-102.65,10,6.72,26
41.63,18.84,10,6.93,26
42.39,19.75,11.8,5.79,24
5.56,123.66,535.6,6.55,25
-6.55,129.92,132.5,5.17,23
39.28,74.29,97.3,5.2,23
-24.31,-67.07,194.2,5.69,24
32.55,-41.23,15,5.13,23
-1.45,97.69,15,5.37,24
-37.71,176.58,15,5.01,23
-1.68,97.6,15,5.79,24
60.63,-141.2,15,5.39,24
32.75,-39.52,15,5.96,25
-0.77,122.62,87.2,6.03,25
-5.73,153.85,103.3,5.51,24
-16.62,120.16,34,6.14,25
30.54,35.59,15,5.11,23
-52.45,159.13,15,6.27,25
-20.81,-178.9,604.2,6.23,25
41.36,142.02,61.6,5.38,24
-3.64,141.77,15,5.74,24
-33.91,-72.07,33.7,5.89,24
-18.94,-174.47,15,5.7,24
-19.35,-175.66,229.7,5.25,23
-0.17,97.96,67.6,5.71,24
-27.39,-71.17,21.1,6.13,25
2.27,128.45,141,5.25,23
-15.48,-178.41,15,6.14,25
-22.38,-177.71,236.9,5.44,24
8.94,126.27,15,6.19,25
9.36,125.92,18,5.42,24
-21.27,169.97,73.4,7.38,27
-30.86,-178.18,28.3,5.69,24
54.28,-35.58,15,5.24,23
-32.1,-179.08,35.6,5.31,24
-21.77,-68.38,124,5.38,24
-11.36,165.17,15.1,6.02,25
9.09,-71.56,22,5.4,24
-6.41,105.67,118.4,5.88,24
-0.46,97.8,15,5.4,24
52.71,-168.17,30,5.52,24
-9.15,-108.44,15,5.74,24
-24.45,-112.02,15,5.39,24
11.86,126.25,40.1,5.02,23
-2.12,121.26,36.4,5.21,23
18.79,145.42,215.6,6.66,26
-4.09,122.96,613,5.97,25
12.35,-86.69,172,5.67,24
44.43,147.05,108.5,5.56,24
-23.05,-69.32,72.4,6.26,25
34.38,24.8,15,6.05,25
-22.9,-69.39,93.3,5.37,24
-35.26,-16.03,15,6.47,25
23.94,142.66,580.9,6.43,25
0.8,125.66,15,6.26,25
-1.38,100.35,117.7,5.23,23
-60.29,-29.75,15,5.83,24
56.63,-156.57,70,6.57,25
-27.32,-71.11,15,5.85,24
29.58,80.32,15,5.75,24
-4.24,153.09,34.2,5.13,23
36.12,139.82,67.1,5.1,23
38.74,143.24,29.9,5.3,24
-8.86,115.7,15,5.8,24
7.27,-74.07,24,5.48,24
-15.35,-70.22,233,6.84,26
-22.87,-69.66,83,5.47,24
-60.84,-31.95,15,5.66,24
50.1,159.89,15,5.76,24
-11.07,164.84,49.2,5.71,24
0.98,125.95,18.1,5.6,24
41.54,18.35,10,6.17,25
52.43,-166.84,38,6.22,25
24.01,142.08,578.7,6,25
13.21,-92.66,15,5.23,23
-6.2,154.19,97.7,5.46,24
-10.29,153.95,15,5.62,24
-18.06,-175.31,286,5.44,24
35.79,32.02,95.7,5.92,24
37.33,136.82,279.3,5.11,23
-24.56,-70.98,60,5.88,24
24.92,95.05,108.5,5.35,24
5.52,-76.23,110.8,5.05,23
-8.74,115.81,20,6.19,25
14.47,-45.14,15,5.74,24
-23.13,-174.78,15,5.81,24
56.42,-161.58,211.2,5.18,23
45.47,26.4,114,5.17,23
-24.87,-177.39,15,5.67,24
-30.86,116.99,15,6.09,25
15.21,-93.4,70.5,5.75,24
-19.62,-172.81,15,5.43,24
-52.93,-74.65,15,5.55,24
11.69,-44.65,15,5.18,23
7.47,94.14,124.3,5.05,23
11.66,-43.88,15,5.43,24
-36.5,-98.05,15,5.91,24
8.17,-38.11,15,6.07,25
46.48,148.15,271,5.11,23
-54.45,-132.88,15,5.79,24
-5.41,151.95,40,5.74,24
-32.49,56.91,15,5.68,24
-55.97,-28.39,111.7,5.6,24
-1.24,97.48,15,5.15,23
-6.9,147.36,73.7,5.71,24
-14.62,-175.5,15,5.5,24
37.58,26.4,15,5.78,24
-12.15,-76.95,76.7,5.52,24
34.82,24.42,33,5.38,24
86.4,36.42,15,5.01,23
38.46,26.77,15,5.32,24
-39.94,174.71,131.4,5.12,23
-6.96,101.15,15,5.11,23
-19.35,-69.24,126.9,5.72,24
36.83,111.5,33,5.05,23
26.29,87.57,24,4.99,23
-14.77,166.88,112,5.71,24
36.24,70.53,213.9,5.41,24
-56.32,146.52,15,5.5,24
43.63,139.63,241.5,5.26,23
51.07,-131.21,15,5.5,24
-19.56,-172.71,15,5.13,23
17.65,-93.97,117.1,6.91,26
64.9,-16.94,15,5.2,23
-0.95,123.08,135.6,5.31,24
-2.77,139.75,15,5.81,24
-4.91,145.5,192.1,6.6,26
-20.15,-173.06,40,5.78,24
-5.55,104.44,114,5.52,24
52.68,160.06,57.3,5.04,23
35.11,72.19,263.9,5.35,24
69.96,-97.27,30,4.97,23
7.05,-82.4,15,6.35,25
-29.58,-68.56,141.2,5.58,24
0.68,-24.5,15,5.64,24
-20.68,-178.32,578.6,5.34,24
7.37,-82.48,15,5.48,24
8.15,-83.09,10,6.18,25
8.53,-83.11,15,5.48,24
-24.14,-179.75,494.3,5.22,23
21.97,145.9,15,4.97,23
43.64,146.53,80.5,5.83,24
-42.25,84.16,15,5.25,23
43.89,146.17,55.7,5.22,23
-32.38,-71.63,49,5.75,24
-58.29,-147.77,15,5.66,24
1.03,126.1,41.2,5.65,24
-7.09,129.44,164,5.51,24
13.63,-91.56,55.2,5.61,24
-12.97,-112.69,15,5.79,24
14.81,53.77,15,5.89,24
-22.2,-179.73,600.4,5.31,24
31.11,118.99,15,5.44,24
-6.16,153.39,30,6.14,25
36.35,141.83,33.2,5.9,24
55.36,-134.94,15,5.46,24
62.77,-127.72,15,5.08,23
-36.46,-98,15,5.76,24
33.54,131.58,69,6.1,25
-29.07,-176.69,15,5.46,24
25.13,95.59,117.1,4.99,23
-17.71,122.81,15,5.03,23
51.85,-170.56,42.6,5.17,23
-4.16,98.76,29,5.67,24
62.67,-148.52,64.2,5.26,23
-21.31,-179,581.5,5.32,24
-7.67,127.71,167,5.29,24
39.44,29.19,15,5.33,24
-20.56,-178.53,570.2,5.3,24
-13.33,166.91,32.8,5.11,23
47.15,152.72,132.1,5.23,23
-33.06,-179.43,66.9,5.39,24
-23.69,179.89,566.4,5.98,25
13.86,-93.73,15,5.82,24
-55.98,-26.91,78.9,5.53,24
13.58,124.66,20,5.91,24
35.29,26.75,15,5.61,24
-20.9,-173.89,15,6.14,25
-17.59,-179.02,556.2,5.84,24
-11.26,107.68,20,6.96,26
49.48,142.41,15,5.53,24
8.66,-103.39,15,5.7,24
-6.07,101.86,25.1,5.45,24
14.32,-93.57,15,5.27,24
-17.91,-178.69,566.5,5.54,24
-41.17,85.28,15,5.44,24
41.1,-128.29,10.1,5.71,24
-28.01,-71.48,19,5.51,24
-55.82,-26.79,70.1,5.2,23
-63.05,-160.59,15,5.69,24
-22.95,-177.1,229.2,6.49,25
-57.17,147.12,15,5.62,24
36.97,-122.51,10.1,5.74,24
-9.04,108.4,33.7,5.39,24
-52.42,18.75,15,5.39,24
15.74,119.08,15,5.43,24
-15.16,167.09,146.6,5.18,23
-21.32,-66.5,251.6,5.31,24
-52.5,18.86,15,5.87,24
-51.73,160.52,15,5.57,24
-20.45,-178.44,561.7,5.53,24
34.21,140.45,44,5.77,24
-5.4,153.28,54.5,6.01,25
-18.68,167.96,32.9,5.31,24
36.35,70.97,176.4,5.19,23
38.4,142.68,15,5.68,24
41.97,131.74,604.4,6.64,26
-17.83,167.42,15,6.36,25
-17.84,167.33,15,5.93,24
-4.11,128.04,259.3,5.35,24
61,158.36,15,5.34,24
2.88,127.64,99.1,5.57,24
37.93,70.71,238.6,5.73,24
-17.44,66,15,5.92,24
51.89,158.01,126.7,5.71,24
35.75,27.89,94.4,5.28,24
-17.42,-179.22,576.5,5.4,24
-21.26,-179.42,624.5,5.19,23
9.02,-83.31,22.2,6.44,25
40.83,108.24,15,5.68,24
10.75,-41.7,10,6.74,26
-15.55,166.89,34.6,5.72,24
-17.19,167.38,15,6.29,25
18.76,121.64,11,6.68,26
-17.61,-179.09,551.2,5.25,23
-31.4,-67.06,27,5.47,24
54.06,-165.29,70.7,5.59,24
52.86,160.66,15,5.49,24
-22.81,171.12,15,5.88,24
-0.07,132.06,15,5.37,24
-27.55,-63.08,565.6,5.58,24
-6.26,149.87,40,5.96,25
27.84,139.4,422.9,5.13,23
-22.74,-179.11,448.9,5.39,24
7.96,124.96,15,5.32,24
45.45,25.88,142.8,5.13,23
-1.78,136.06,16.3,7.52,27
-1.09,136.26,19.5,6.12,25
53.88,169.39,27,5.82,24
30.51,131.29,15,5.67,24
-15.85,-68.96,231.2,5.44,24
-58.67,-25.9,61.4,5.49,24
-6.01,102.79,26.8,5.59,24
3.17,127.5,65.7,5.95,25
42.06,12.79,45.4,5.83,24
19.91,-155.26,15,5.49,24
52.42,173.97,33.5,5.74,24
-4.77,149.83,586.7,5.38,24
-60.61,-50.75,15,6.01,25
36.29,69.76,224.6,5.19,23
-6.05,153.86,15,5.62,24
13.46,48.81,15,5.16,23
44.87,76.81,40,5.66,24
-19.19,168.07,61.3,6.03,25
37.81,90.45,15,5.07,23
-2.95,119.8,15,5.89,24
1.23,94.24,38.8,6.83,26
41.15,142.1,55.6,5.49,24
39.83,51.67,35,5.01,23
-21.29,-176.06,15,5.58,24
15.76,-92.44,160.8,6.15,25
18.11,94.94,54.4,5.62,24
-7.32,128.1,127.7,5.17,23
9.59,126.65,29,5.58,24
9.53,126.71,17.7,5.41,24
1.81,127.08,134.9,5.12,23
-3.47,-75.85,132.1,5.26,23
-7.44,110.37,150.2,5.26,23
-42,-83.98,15,5.24,23
16.6,-61.23,42.8,5.33,24
-8.02,105.52,46,5.82,24
-33.41,-71.55,44,5.37,24
3.8,126.13,118.7,5.52,24
-46.54,165.77,20.3,7.27,26
-20.08,-175.78,216.5,5.76,24
30.69,142.07,15,5.22,23
32.62,-115.57,12,6.52,25
32.82,-115.99,10.1,5.15,23
32.75,-116.15,10,5.63,24
-1.37,136.06,15,5.38,24
6.48,91.09,16.6,5.53,24
18.54,145.3,583.8,6.95,26
-61.05,153.89,15,5.99,25
-1.19,136.38,15,6.05,25
51.71,176.94,80,5.77,24
0.17,126.8,35,6.05,25
-8.65,115.8,20,6.39,25
-7.6,128.45,165.1,5.36,24
0.36,126.34,17.4,6.52,25
-65.37,-170.24,15,5.4,24
-10.82,161.21,20.3,6.08,25
-10.58,161.35,31.3,6.96,26
1.63,-101.4,15,5.76,24
-58.39,-24.85,17.4,5.27,24
-10.74,161.41,15,5.47,24
13.77,-91.07,29.8,6.84,26
13.66,-91.01,27.6,6.79,26
34.85,140.6,48.4,5.51,24
-36.91,177.86,120.5,5.28,24
-16.76,-174.74,265.3,5.23,23
-38.29,-179.67,33,5.31,24
-20.28,-178.62,625.4,5.37,24
18.68,145.27,578.7,6.15,25
-12.61,167.74,282.6,5.12,23
-1.28,136.51,15,5.55,24
-6.2,150.38,36,5.77,24
-37.92,176.01,293.4,5.22,23
-13.6,166.43,61.9,6.09,25
-7.98,108.52,72.2,6.5,25
-4.67,129.39,15,5.92,24
-28.99,-12.74,15,5.39,24
17.96,-68.46,78.3,6.19,25
-21.08,-178.88,596.1,5.64,24
-12.01,41.61,15,5.19,23
-9.78,159.29,42.1,6.11,25
-62.56,-72.81,15,4.97,23
-60.77,-41.74,15,5.02,23
-32.07,179.43,455.1,6.18,25
55.84,164.19,39.5,5.67,24
-17.13,-179.2,588,5.52,24
-13.56,166.56,47.2,6.27,25
-59.65,-151.33,15,5.76,24
-20.44,-176.2,218,5.34,24
-4.87,101.42,46.3,6.28,25
-23.75,-174.39,10.5,6.54,25
34.37,59.78,12.4,6.54,25
1.22,-26.81,15,5.89,24
-16.72,-179.97,11,6.78,26
-2.26,133.94,15,6.09,25
19.06,-69.65,96.3,5.08,23
-54.48,6.16,15,5.22,23
-56.56,-26.44,101.1,5.08,23
5.57,125.27,85.7,6.46,25
-27.31,-138.35,15,5.26,23
70.58,-8.29,15,5.83,24
