"utc_date","latitude","longitude","depth","magnitude"
"12/28/2010","-15.2498","-72.3049","56","4.5"
"12/28/2010","-8.1038","-76.5057","31","4.5"
"12/29/2010","-2.76","-81.036","23","4.6"
"12/30/2010","-8.944","-75.2471","161","4.9"
"12/30/2010","-6.032","-77.6266","145","4.5"
"12/30/2010","-3.235","-80.3019","59","4.5"
"12/30/2010","-6.0579","-76.8529","95","4.6"
"12/30/2010","-14.5461","-75.0054","86","4.8"
"1/1/2011","-8.5884","-79.0413","18","4.5"
"1/1/2011","-3.1921","-80.234","45","4.9"
"1/1/2011","-14.7202","-72.3845","115","4.6"
"1/1/2011","-18.6586","-70.0803","59","4.5"
"1/2/2011","-16.8383","-73.8256","42","4.5"
"1/3/2011","-7.8295","-77.4161","51","4.6"
"1/3/2011","-7.4939","-76.4616","98","4.5"
"1/4/2011","-10.7583","-74.8217","13","4.6"
"1/4/2011","-7.5404","-79.3578","40","4.5"
"1/5/2011","-7.2404","-78.7194","13","4.5"
"1/5/2011","-16.8167","-73.9624","29","4.6"
"1/5/2011","-4.3736","-77.3877","97","4.5"
"1/6/2011","-3.1022","-80.4662","56","4.6"
"1/6/2011","-3.0119","-80.6757","63","4.9"
"1/7/2011","-9.2158","-79.3643","56","4.7"
"1/7/2011","-2.8321","-81.1522","60","4.6"
"1/7/2011","-4.011","-80.5562","39","4.5"
"1/7/2011","-6.2696","-76.0142","43","4.6"
"1/9/2011","-15.635","-71.7601","167","4.5"
"1/9/2011","-4.4265","-77.3934","53","4.6"
"1/9/2011","-11.9827","-77.1577","49","4.5"
"1/9/2011","-5.6663","-76.4175","78","4.6"
"1/10/2011","-7.3248","-80.3429","19","4.8"
"1/10/2011","-7.2146","-81.1136","55","4.7"
"1/10/2011","-9.5265","-80.7345","55","4.8"
"1/11/2011","-2.2949","-75.4105","142","4.9"
"1/12/2011","-12.4048","-76.7681","50","4.5"
"1/12/2011","-5.4309","-77.0876","21","4.5"
"1/13/2011","-15.388","-75.2637","41","4.5"
"1/15/2011","-5.6308","-77.8579","35","4.6"
"1/15/2011","-5.4333","-77.3211","121","4.5"
"1/15/2011","-8.555","-74.8162","33","4.5"
"1/15/2011","-15.2414","-72.4071","57","4.6"
"1/15/2011","-6.4515","-75.5211","208","4.7"
"1/15/2011","-7.3922","-76.2617","20","4.6"
"1/16/2011","-10.5311","-78.4045","31","4.9"
"1/16/2011","-13.4672","-74.928","105","4.5"
"1/16/2011","-14.8166","-72.041","117","4.7"
"1/16/2011","-14.4889","-74.0917","110","4.6"
"1/16/2011","-10.5924","-78.3289","63","4.6"
"1/17/2011","-15.6535","-73.9892","33","4.6"
"1/18/2011","-10.2844","-74.2965","57","4.5"
"1/18/2011","-9.9619","-75.8014","102","4.7"
"1/19/2011","-14.5019","-73.5031","114","4.5"
"1/20/2011","-12.4314","-77.0612","46","4.5"
"1/20/2011","-8.7834","-75.1746","110","4.7"
"1/20/2011","-13.4917","-76.5612","83","4.5"
"1/21/2011","-9.9919","-76.6104","117","4.6"
"1/22/2011","-12.2604","-73.2323","16","5.5"
"1/22/2011","-14.7315","-76.2102","43","4.6"
"1/22/2011","-14.9093","-75.9724","34","4.9"
"1/22/2011","-16.1688","-74.3536","28","4.5"
"1/22/2011","-15.4684","-70.6075","259","4.7"
"1/23/2011","-11.9133","-75.71","9","4.5"
"1/24/2011","-5.1555","-78.0921","39","4.5"
"1/24/2011","-2.662","-78.031","10","4.7"
"1/24/2011","-3.0393","-77.8255","51","4.5"
"1/24/2011","-10.8521","-78.0706","70","4.9"
"1/24/2011","-9.9315","-75.0123","47","4.5"
"1/25/2011","-10.3066","-79.2414","56","4.8"
"1/27/2011","-7.2401","-75.0089","75","4.6"
"1/27/2011","-8.1722","-76.8321","107","4.5"
"1/27/2011","-15.1632","-72.813","129","4.6"
"1/27/2011","-9.1167","-77.2101","84","4.6"
"1/27/2011","-10.8387","-78.895","52","4.7"
"1/28/2011","-9.1566","-79.359","52","4.5"
"1/28/2011","-9.6061","-75.4995","142","4.8"
"1/29/2011","-2.7023","-80.4119","56","4.5"
"1/29/2011","-10.3317","-74.8398","58","4.5"
"1/29/2011","-8.383","-79.4507","48","4.5"
"1/29/2011","-8.4845","-79.1737","50","4.6"
"1/30/2011","-6.4746","-77.6698","166","4.5"
"1/30/2011","-7.6519","-75.8091","19","4.6"
"1/30/2011","-6.9446","-79.1513","55","4.5"
"1/31/2011","-5.6574","-77.633","19","4.5"
"1/31/2011","-15.18","-72.8727","112","4.6"
"1/31/2011","-10.0466","-75.3387","168","4.5"
"1/31/2011","-14.2925","-73.9837","115","4.5"
"1/31/2011","-5.5906","-81.1024","17","4.6"
"1/31/2011","-8.6927","-78.8945","57","4.5"
"2/1/2011","-10.8919","-76.5993","126","5.1"
"2/1/2011","-18.0795","-69.3861","14","4.5"
"2/1/2011","-11.0533","-74.8943","14","4.6"
"2/2/2011","-7.0685","-75.5812","169","4.6"
"2/2/2011","-4.9087","-77.4769","171","4.5"
"2/2/2011","-4.6193","-74.8149","67","4.7"
"2/2/2011","-12.2274","-77.4842","27","4.5"
"2/3/2011","-9.6328","-76.231","27","4.6"
"2/4/2011","-6.0123","-77.0691","75","4.5"
"2/4/2011","-11.1911","-78.0321","56","4.8"
"2/4/2011","-9.9107","-78.8886","48","4.9"
"2/5/2011","-16.1203","-75.4649","15","4.6"
"2/6/2011","-13.5304","-77.0083","49","4.5"
"2/6/2011","-3.617","-78.4764","124","4.9"
"2/7/2011","-17.9985","-69.5786","169","4.7"
"2/8/2011","-4.8654","-81.8299","42","4.6"
"2/8/2011","-16.7699","-71.2934","125","4.9"
"2/8/2011","-3.3392","-80.8272","30","4.5"
"2/8/2011","-17.1591","-74.126","51","5.3"
"2/8/2011","-15.959","-72.8302","72","4.6"
"2/8/2011","-16.851","-74.1665","25","4.7"
"2/9/2011","-4.9923","-77.8366","148","4.5"
"2/9/2011","-15.9863","-75.0322","62","4.5"
"2/9/2011","-8.5066","-80.9505","26","4.5"
"2/9/2011","-16.9628","-71.0919","124","4.8"
"2/10/2011","-3.2286","-80.0306","72","4.5"
"2/10/2011","-5.7152","-77.6306","33","4.5"
"2/10/2011","-5.5262","-77.673","42","4.5"
"2/11/2011","-13.5575","-76.2095","50","4.5"
"2/11/2011","-3.8549","-78.099","48","4.6"
"2/11/2011","-3.2878","-77.8603","62","4.5"
"2/11/2011","-15.5521","-70.4","242","4.5"
"2/12/2011","-15.3814","-72.73","200","4.6"
"2/12/2011","-9.3054","-78.8318","57","4.5"
"2/13/2011","-8.9382","-76.4013","6","4.6"
"2/13/2011","-14.4156","-76.2134","35","4.6"
"2/14/2011","-17.7315","-70.7593","98","4.5"
"2/14/2011","-4.8466","-81.3479","30","4.5"
"2/14/2011","-16.5916","-71.3633","138","5"
"2/14/2011","-8.4133","-78.7028","38","4.5"
"2/15/2011","-16.122","-74.6655","37","4.8"
"2/15/2011","-7.7251","-80.7672","18","4.7"
"2/15/2011","-10.6858","-79.4016","32","4.7"
"2/15/2011","-15.1822","-75.7549","23","4.5"
"2/16/2011","-8.9394","-80.5608","57","4.5"
"2/16/2011","-15.8477","-75.1902","56","4.6"
"2/17/2011","-17.3396","-70.1321","214","4.8"
"2/17/2011","-11.6914","-76.5306","114","4.5"
"2/17/2011","-13.2484","-74.8479","106","4.5"
"2/17/2011","-12.2464","-76.5208","104","4.5"
"2/17/2011","-16.0943","-73.7755","27","4.5"
"2/17/2011","-14.796","-73.7176","124","4.9"
"2/17/2011","-12.1017","-72.2466","148","4.6"
"2/17/2011","-17.2504","-71.6184","66","4.7"
"2/17/2011","-12.8961","-74.0298","71","4.5"
"2/18/2011","-16.1311","-72.5113","120","4.5"
"2/18/2011","-12.9842","-75.7665","113","4.5"
"2/18/2011","-8.2812","-79.7083","57","4.5"
"2/18/2011","-15.0864","-71.9154","152","4.6"
"2/18/2011","-10.3618","-78.5856","36","4.8"
"2/19/2011","-11.986","-77.477","51","4.8"
"2/21/2011","-15.6203","-71.8322","130","4.5"
"2/22/2011","-9.4032","-74.7745","179","4.7"
"2/22/2011","-14.0368","-74.3594","83","4.6"
"2/22/2011","-16.5884","-71.67","23","4.5"
"2/22/2011","-16.2763","-73.975","75","4.8"
"2/22/2011","-15.9116","-74.798","40","4.7"
"2/24/2011","-5.0256","-75.3081","18","4.6"
"2/26/2011","-12.1548","-77.5285","38","4.8"
"2/27/2011","-5.3021","-79.0109","100","4.5"
"2/27/2011","-9.8863","-79.5587","55","4.8"
"2/27/2011","-2.8509","-75.8042","75","4.6"
"2/28/2011","-9.7214","-76.6837","121","4.5"
"2/28/2011","-15.5413","-72.2364","56","4.6"
"3/1/2011","-17.0048","-74.5498","43","4.5"
"3/1/2011","-3.6543","-81.3555","56","4.5"
"3/2/2011","-8.8519","-80.2166","92","4.5"
"3/2/2011","-11.634","-76.4459","94","4.5"
"3/2/2011","-5.9591","-80.6355","39","4.5"
"3/3/2011","-5.7041","-80.9912","46","4.5"
"3/3/2011","-10.3301","-78.57","52","4.7"
"3/3/2011","-4.9928","-80.821","18","4.8"
"3/3/2011","-10.9194","-74.7137","144","4.5"
"3/3/2011","-6.563","-75.639","23","4.3"
"3/5/2011","-11.4397","-75.1611","128","4.7"
"3/6/2011","-18.4414","-69.8054","118","6.4"
"3/7/2011","-11.3589","-73.2401","196","4.6"
"3/8/2011","-4.8065","-78.646","42","4.5"
"3/8/2011","-5.0164","-78.495","25","4.5"
"3/9/2011","-7.5375","-76.1852","24","4.5"
"3/9/2011","-11.1106","-78.3846","50","4.7"
"3/11/2011","-15.4583","-70.5796","223","4.5"
"3/11/2011","-4.673","-77.4308","163","4.5"
"3/13/2011","-11.2793","-77.7319","83","4.5"
"3/13/2011","-11.2445","-78.1914","56","4.5"
"3/13/2011","-8.5049","-79.0427","20","4.5"
"3/14/2011","-4.1323","-80.2419","12","4.5"
"3/15/2011","-6.7447","-76.9457","32","4.5"
"3/15/2011","-4.1562","-77.6428","38","4.5"
"3/15/2011","-3.806","-80.4391","23","4.5"
"3/16/2011","-9.0825","-79.4412","56","4.6"
"3/16/2011","-9.7444","-77.8335","18","4.5"
"3/17/2011","-10.7483","-78.9769","38","4.7"
"3/19/2011","-14.4092","-76.6761","12","4.7"
"3/20/2011","-14.3726","-76.6023","12","4.7"
"3/20/2011","-14.3087","-76.4504","30","4.6"
"3/20/2011","-14.3497","-76.5584","20","4.6"
"3/20/2011","-14.2641","-76.4434","28","4.9"
"3/20/2011","-14.3017","-76.4771","22","4.5"
"3/20/2011","-8.0501","-76.2113","60","4.5"
"3/20/2011","-3.9143","-75.7077","174","4.6"
"3/20/2011","-7.9385","-73.7653","210","4.8"
"3/20/2011","-7.3835","-79.9579","43","4.5"
"3/21/2011","-9.9445","-78.8183","75","4.6"
"3/21/2011","-14.5221","-76.7955","15","5.2"
"3/21/2011","-14.362","-76.5204","21","4.5"
"3/21/2011","-14.3913","-76.3439","15","4.7"
"3/22/2011","-13.7347","-77.1445","21","4.5"
"3/22/2011","-8.3294","-74.723","131","4.7"
"3/22/2011","-8.7281","-78.9167","43","4.5"
"3/23/2011","-7.4082","-79.4637","38","4.5"
"3/23/2011","-14.2703","-75.7561","83","5.1"
"3/25/2011","-13.4104","-77.3221","21","4.9"
"3/25/2011","-11.6924","-74.3747","11","4.5"
"3/26/2011","-8.9594","-80.2394","28","4.5"
"3/26/2011","-9.0536","-80.9848","27","4.5"
"3/26/2011","-3.8601","-80.1643","34","4.5"
"3/27/2011","-8.7031","-74.819","146","5.5"
"3/28/2011","-10.8268","-74.0318","152","4.9"
"3/28/2011","-15.4446","-74.383","113","4.6"
"3/28/2011","-3.2569","-80.7998","26","4.8"
"3/29/2011","-5.3815","-80.83","34","4.5"
"3/29/2011","-6.2203","-75.1152","174","4.9"
"3/29/2011","-3.2042","-80.5234","39","4.6"
"3/29/2011","-11.1309","-77.093","79","4.7"
"3/30/2011","-5.2241","-76.2633","36","4.6"
"3/30/2011","-18.3815","-70.0307","129","4.8"
"3/31/2011","-17.7494","-70.1275","192","4.7"
"3/31/2011","-11.9803","-75.5862","15","4.5"
"4/1/2011","-6.5576","-76.5846","28","4.5"
"4/1/2011","-14.9698","-72.6048","123","4.5"
"4/2/2011","-8.9387","-74.6027","175","4.6"
"4/2/2011","-8.7451","-74.7426","149","4.7"
"4/3/2011","-10.0226","-79.21","79","4.8"
"4/3/2011","-14.8425","-72.5088","119","4.5"
"4/3/2011","-6.4873","-76.6979","36","4.5"
"4/3/2011","-5.0247","-78.6135","12","4.5"
"4/3/2011","-7.2718","-76.6331","30","5.2"
"4/4/2011","-16.4765","-73.4852","35","4.5"
"4/5/2011","-8.4268","-78.2853","29","4.5"
"4/5/2011","-8.253","-74.8481","163","4.8"
"4/5/2011","-7.2481","-75.8804","14","4.7"
"4/6/2011","-11.3574","-77.9317","78","4.5"
"4/6/2011","-15.0643","-72.2773","48","4.5"
"4/6/2011","-14.9741","-72.4337","51","4.5"
"4/6/2011","-17.4752","-69.6608","156","4.8"
"4/6/2011","-8.6486","-75.008","153","4.7"
"4/6/2011","-9.3966","-75.5614","24","4.8"
"4/10/2011","-8.5453","-76.8476","78","4.5"
"4/10/2011","-5.2077","-77.5317","155","4.5"
"4/11/2011","-7.064","-74.6612","56","4.6"
"4/11/2011","-7.7248","-73.6683","216","4.7"
"4/12/2011","-5.277","-76.2879","52","4.5"
"4/12/2011","-16.7939","-74.135","55","4.9"
"4/12/2011","-16.5395","-72.042","121","4.8"
"4/13/2011","-13.9352","-75.8991","51","4.5"
"4/13/2011","-15.7648","-72.4445","22","4.7"
"4/13/2011","-10.3144","-78.3371","57","4.6"
"4/13/2011","-7.6838","-81.1746","20","4.5"
"4/14/2011","-11.2615","-75.4434","41","4.5"
"4/14/2011","-8.334","-80.2588","15","4.9"
"4/15/2011","-5.9722","-81.9526","49","4.5"
"4/15/2011","-4.3956","-80.5821","45","4.5"
"4/16/2011","-6.1258","-80.548","19","4.5"
"4/16/2011","-15.9141","-72.8299","46","4.7"
"4/16/2011","-3.8667","-78.3624","161","4.5"
"4/17/2011","-16.6577","-72.9845","76","4.9"
"4/18/2011","-4.9041","-77.5044","180","4.5"
"4/19/2011","-4.7297","-81.093","53","4.5"
"4/19/2011","-9.7784","-80.4654","26","4.6"
"4/19/2011","-12.902","-75.2184","105","4.7"
"4/19/2011","-2.6444","-80.5179","53","4.6"
"4/20/2011","-5.0437","-76.9021","37","4.5"
"4/21/2011","-7.0714","-76.0533","40","4.5"
"4/21/2011","-16.0357","-74.8268","38","4.8"
"4/22/2011","-4.4441","-75.9297","141","4.5"
"4/22/2011","-9.5433","-76.1913","46","4.7"
"4/24/2011","-5.8734","-76.4023","56","4.5"
"4/24/2011","-10.6115","-73.5613","161","4.6"
"4/24/2011","-3.849","-80.1946","36","4.5"
"4/24/2011","-13.5535","-76.2154","48","4.7"
"4/24/2011","-7.7754","-74.1992","167","4.7"
"4/25/2011","-13.73","-76.38","48","4"
"4/25/2011","-12.047","-72.0941","149","5.2"
"4/25/2011","-16.443","-73.6837","44","4.7"
"4/25/2011","-3.6519","-80.4532","30","4.5"
"4/25/2011","-2.6808","-77.9845","155","5.2"
"4/26/2011","-6.1208","-81.2917","38","4.5"
"4/26/2011","-2.6995","-77.2149","68","4.5"
"4/26/2011","-5.942","-75.7413","158","4.5"
"4/26/2011","-14.8224","-72.5449","110","5"
"4/27/2011","-11.8317","-76.4044","110","4.5"
"4/27/2011","-9.2081","-75.0285","156","4.7"
"4/27/2011","-15.5288","-74.8601","65","4.6"
"4/27/2011","-16.4472","-70.2017","154","5"
"4/28/2011","-14.6498","-76.0188","34","4.5"
"4/28/2011","-9.1242","-80.5075","9","4.5"
"4/28/2011","-3.2877","-80.8042","52","4.6"
"4/29/2011","-10.1598","-79.0802","87","4.7"
"4/30/2011","-8.0595","-81.16","56","4.5"
"4/30/2011","-14.2798","-75.706","65","4.5"
"4/30/2011","-6.9219","-77.1001","45","4.9"
"5/1/2011","-8.63","-77.2088","120","4.5"
"5/1/2011","-6.1417","-81.6821","32","4.5"
"5/1/2011","-4.5","-77.6764","136","4.6"
"5/2/2011","-5.6178","-75.5659","25","4.5"
"5/2/2011","-15.1754","-72.7324","104","4.6"
"5/2/2011","-16.1706","-74.6877","31","4.7"
"5/3/2011","-15.9745","-74.6047","32","4.5"
"5/3/2011","-10.2021","-75.2782","50","4.7"
"5/4/2011","-8.9256","-80.6099","33","4.5"
"5/5/2011","-15.9207","-72.8187","77","4.6"
"5/5/2011","-12.9104","-74.0235","161","4.6"
"5/5/2011","-8.3553","-74.289","169","5.1"
"5/7/2011","-15.366","-74.5466","93","5.3"
"5/7/2011","-2.4933","-80.9887","40","4.6"
"5/7/2011","-15.7185","-72.7011","132","4.5"
"5/7/2011","-7.5602","-75.8907","23","4.6"
"5/8/2011","-14.6784","-76.5264","22","4.7"
"5/8/2011","-15.0981","-73.5344","107","4.5"
"5/12/2011","-15.236","-72.061","160","4.5"
"5/14/2011","-7.4767","-80.0213","57","4.5"
"5/14/2011","-13.308","-71.617","35","4.2"
"5/15/2011","-11.4481","-73.4933","173","4.9"
"5/15/2011","-8.5243","-75.0766","156","5.1"
"5/15/2011","-11.5874","-77.7874","45","4.5"
"5/16/2011","-8.3745","-76.2824","127","4.8"
"5/16/2011","-8.2349","-74.4354","170","4.8"
"5/16/2011","-3.5109","-80.9588","41","4.5"
"5/16/2011","-8.1635","-81.4423","58","4.5"
"5/16/2011","-11.0225","-78.4476","57","4.8"
"5/17/2011","-8.9045","-80.0804","33","4.7"
"5/17/2011","-4.3839","-81.4976","17","4.7"
"5/17/2011","-10.8209","-74.1727","189","4.8"
"5/19/2011","-17.5984","-72.6029","23","4.9"
"5/19/2011","-9.6369","-80.8739","50","4.5"
"5/19/2011","-15.7168","-72.0288","146","4.6"
"5/20/2011","-13.5733","-72.5398","102","4.8"
"5/21/2011","-3.9154","-81.1245","47","4.9"
"5/21/2011","-9.0112","-79.1918","57","4.5"
"5/21/2011","-10.7125","-78.4163","58","4.8"
"5/22/2011","-8.2182","-74.2103","177","4.8"
"5/22/2011","-9.4612","-74.7275","161","4.7"
"5/22/2011","-16.165","-71.7493","134","4.5"
"5/24/2011","-10.0012","-79.395","51","4.6"
"5/24/2011","-14.299","-76.8742","13","4.9"
"5/24/2011","-8.9134","-76.7218","55","4.7"
"5/24/2011","-5.2142","-78.4996","18","4.5"
"5/25/2011","-4.5597","-81.0442","16","4.5"
"5/25/2011","-6.6482","-75.9313","34","4.8"
"5/25/2011","-11.461","-78.1527","26","4.8"
"5/26/2011","-9.5334","-80.2283","34","4.6"
"5/27/2011","-7.2218","-76.3416","149","4.6"
"5/27/2011","-14.7536","-75.4923","70","4.6"
"5/27/2011","-14.3952","-76.3562","35","4.8"
"5/28/2011","-2.369","-81.632","25","4.5"
"5/29/2011","-14.6261","-76.4583","15","5"
"5/30/2011","-15.6486","-72.1803","137","4.5"
"6/1/2011","-4.1088","-81.8567","6","4.5"
"6/2/2011","-5.6116","-75.4351","12","4.7"
"6/2/2011","-17.8837","-69.5494","159","4.8"
"6/2/2011","-18.0795","-69.7771","130","4.5"
"6/2/2011","-8.4426","-74.9008","153","4.8"
"6/3/2011","-15.9491","-74.0123","85","4.7"
"6/4/2011","-8.25","-74.011","179","4.9"
"6/4/2011","-7.7381","-74.6272","50","5.5"
"6/5/2011","-10.2891","-75.4935","128","4.5"
"6/5/2011","-8.7255","-74.5702","59","4.6"
"6/7/2011","-5.5591","-77.648","57","4.5"
"6/8/2011","-17.3757","-69.78","130","6.1"
"6/8/2011","-13.0696","-78.012","43","4.5"
"6/8/2011","-16.5422","-69.928","208","4.9"
"6/9/2011","-14.9883","-72.1359","39","4.5"
"6/9/2011","-15.1693","-73.4445","112","4.5"
"6/11/2011","-18.3458","-71.4246","35","4.6"
"6/11/2011","-7.0739","-80.9509","29","4.5"
"6/11/2011","-8.8573","-75.9897","24","4.6"
"6/11/2011","-6.9765","-80.7325","23","4.5"
"6/12/2011","-8.5332","-75.0273","159","5.1"
"6/13/2011","-8.0916","-75.595","104","4.6"
"6/13/2011","-4.769","-76.8788","147","4.5"
"6/13/2011","-10.1972","-78.9917","54","4.9"
"6/14/2011","-10.2273","-70.9016","602","5.2"
"6/14/2011","-9.8121","-74.5856","152","4.9"
"6/15/2011","-12.5737","-76.9326","57","4.6"
"6/15/2011","-15.1247","-72.3015","138","4.9"
"6/15/2011","-14.4556","-76.3535","21","4.5"
"6/15/2011","-16.65","-74.8703","48","4.7"
"6/16/2011","-9.5079","-78.4424","56","4.5"
"6/17/2011","-6.2527","-74.8695","201","4.6"
"6/17/2011","-18.5639","-70.0307","158","4.8"
"6/18/2011","-15.3043","-74.2993","38","4.7"
"6/18/2011","-15.3902","-74.33","46","4.7"
"6/18/2011","-15.4242","-74.394","49","4.7"
"6/18/2011","-17.871","-70.5259","111","5.3"
"6/18/2011","-12.518","-75.2595","115","4.6"
"6/18/2011","-6.1755","-76.9047","165","4.5"
"6/18/2011","-8.0267","-79.9615","33","4.5"
"6/18/2011","-15.7031","-75.3055","28","4.5"
"6/18/2011","-5.9884","-80.9187","26","5"
"6/19/2011","-6.0235","-81.115","24","5.2"
"6/19/2011","-8.9078","-80.6853","54","4.8"
"6/19/2011","-6.3659","-81.2409","27","4.5"
"6/19/2011","-6.6236","-75.3913","84","4.7"
"6/20/2011","-8.4599","-74.9404","161","4.5"
"6/20/2011","-5.1324","-80.3551","40","4.7"
"6/22/2011","-14.5456","-76.1655","41","4.5"
"6/22/2011","-11.7241","-73.2513","108","4.5"
"6/24/2011","-8.8548","-75.9807","133","4.6"
"6/25/2011","-13.666","-76.8798","46","4.5"
"6/25/2011","-17.5104","-69.7385","140","4.7"
"6/26/2011","-16.7639","-69.4617","199","5"
"6/26/2011","-8.5364","-80.5542","59","4.5"
"6/26/2011","-11.9427","-72.4585","135","4.9"
"6/26/2011","-12.5414","-76.8672","49","4.5"
"6/26/2011","-14.2915","-73.3594","133","4.5"
"6/26/2011","-16.551","-73.6542","22","4.5"
"6/27/2011","-5.9515","-81.005","21","4.5"
"6/27/2011","-4.2754","-75.1236","209","4.6"
"6/27/2011","-5.3712","-80.9177","29","4.5"
"6/27/2011","-6.6122","-80.9335","7","5.1"
"6/28/2011","-5.9216","-75.2703","31","4.6"
"6/28/2011","-9.3721","-79.2482","57","4.8"
"6/29/2011","-16.687","-71.993","32","4.8"
"6/29/2011","-6.2882","-76.9847","26","5.1"
"6/30/2011","-3.4116","-81.1408","48","4.5"
"6/30/2011","-4.903","-80.0244","64","4.6"
"6/30/2011","-13.4801","-76.3162","84","4.6"
"7/2/2011","-14.6494","-76.1832","43","5.2"
"7/2/2011","-6.6436","-76.974","77","4.5"
"7/3/2011","-9.7435","-80.2624","47","4.9"
"7/4/2011","-10.0187","-79.2444","51","4.5"
"7/4/2011","-15.4155","-72.1096","165","4.6"
"7/4/2011","-13.7634","-74.9229","87","4.6"
"7/4/2011","-17.4601","-73.2366","58","4.5"
"7/5/2011","-9.6022","-74.8846","197","4.8"
"7/5/2011","-7.5464","-76.3566","159","4.9"
"7/5/2011","-15.4496","-73.6495","102","4.5"
"7/6/2011","-4.4469","-76.8701","192","4.5"
"7/7/2011","-17.421","-70.516","139","4"
"7/8/2011","-15.9591","-71.8883","142","4.5"
"7/8/2011","-12.1855","-78.4969","26","4.5"
"7/8/2011","-11.6147","-76.6758","103","4.7"
"7/8/2011","-4.5375","-80.2641","39","4.8"
"7/9/2011","-8.6592","-75.9481","82","4.7"
"7/9/2011","-15.3295","-72.0735","149","4.8"
"7/10/2011","-9.3828","-75.951","172","4.9"
"7/10/2011","-15.4754","-72.791","57","4.9"
"7/11/2011","-3.9772","-77.0505","60","4.6"
"7/11/2011","-3.5152","-80.1076","76","4.5"
"7/11/2011","-8.604","-75.2825","143","4.8"
"7/11/2011","-17.9212","-69.5264","162","4.9"
"7/13/2011","-15.7586","-71.9912","138","4.9"
"7/13/2011","-12.4491","-77.002","52","4.8"
"7/13/2011","-4.2735","-81.6533","9","4.5"
"7/14/2011","-15.3843","-72.1216","115","4.6"
"7/14/2011","-16.4166","-72.3243","125","4.5"
"7/14/2011","-6.4139","-76.1289","155","4.6"
"7/14/2011","-16.0545","-69.8096","288","4.8"
"7/14/2011","-15.8716","-69.3312","260","4.9"
"7/14/2011","-3.3257","-77.6414","54","4.6"
"7/16/2011","-6.5168","-80.7674","16","4.5"
"7/16/2011","-6.5218","-80.8663","14","4.5"
"7/18/2011","-9.2773","-76.2066","158","4.9"
"7/18/2011","-16.3623","-74.1075","82","4.7"
"7/18/2011","-7.2275","-75.8491","108","4.7"
"7/19/2011","-11.3606","-77.7828","55","4.5"
"7/21/2011","-9.6618","-75.6808","140","4.5"
"7/21/2011","-8.0903","-74.5409","160","5"
"7/22/2011","-6.3466","-76.6701","22","4.5"
"7/22/2011","-9.5846","-79.4506","50","4.8"
"7/23/2011","-16.0629","-75.156","35","4.7"
"7/24/2011","-14.5198","-73.7461","113","4.5"
"7/24/2011","-14.8281","-74.6128","82","5.1"
"7/25/2011","-5.2505","-76.6262","127","5.4"
"7/25/2011","-7.7819","-75.5079","108","4.9"
"7/26/2011","-2.914","-76.8032","186","5.6"
"7/27/2011","-14.6138","-72.9582","56","4.5"
"7/27/2011","-8.5186","-80.1549","55","4.7"
"7/28/2011","-16.9023","-69.5944","179","4.9"
"7/28/2011","-9.2088","-78.9658","57","4.5"
"7/28/2011","-8.9493","-74.7552","152","4.8"
"7/30/2011","-12.8162","-77.3388","23","4.6"
"7/31/2011","-13.2557","-76.7721","42","4.9"
"7/31/2011","-13.2969","-76.6823","57","4.6"
"7/31/2011","-5.2096","-81.8552","47","4.5"
"7/31/2011","-5.4302","-78.9209","48","4.5"
"7/31/2011","-8.9681","-78.974","59","4.5"
"8/1/2011","-11.766","-77.4596","63","4.5"
"8/1/2011","-2.6056","-80.6694","56","4.5"
"8/1/2011","-3.9069","-78.2336","266","4.5"
"8/2/2011","-9.5004","-79.4466","56","4.5"
"8/2/2011","-17.2517","-69.1163","37","4.7"
"8/4/2011","-7.661","-74.3953","170","5.1"
"8/4/2011","-10.021","-75.9384","20","4.7"
"8/5/2011","-14.4109","-75.5283","80","4.5"
"8/5/2011","-7.4488","-74.2361","173","5"
"8/5/2011","-15.044","-73.4737","100","4.5"
"8/5/2011","-7.2173","-79.7045","32","4.5"
"8/5/2011","-16.0258","-73.6164","42","4.5"
